Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Income_Experience_Ratio,Engagement_Score,Promotion_Delay_Ratio,Attrition_Probability,Risk_Category
54,0,2,685,1,3,3,1,4,1,85,3,4,5,4,1,17779,23474,3,0,14,3,1,0,36,2,3,10,9,0,9,480.5135135135135,3.0,0.0,0.0029980104155969633,Low Risk
31,0,2,1332,1,11,2,3,3,1,80,3,2,0,1,1,6833,17089,1,1,12,3,4,0,6,2,2,6,5,0,1,976.1428571428571,2.75,0.0,0.8048096761721628,High Risk
31,0,2,1062,1,24,3,3,3,0,96,2,2,0,1,2,6812,17198,1,0,19,3,2,0,10,2,3,10,9,1,8,619.2727272727273,2.0,0.09090909090909091,0.34602891409945413,Medium Risk
59,0,2,326,2,3,3,1,3,0,48,2,2,7,4,2,5171,16490,5,0,17,3,4,0,13,2,3,6,1,0,5,369.35714285714283,3.25,0.0,0.22290029400777042,Low Risk
43,0,2,920,1,3,3,1,3,1,96,1,5,5,4,1,19740,18625,3,0,14,3,2,1,25,2,3,8,7,0,7,759.2307692307693,2.5,0.0,0.009959711377361055,Low Risk
49,0,2,1098,1,4,2,3,1,1,85,2,5,3,3,1,18711,12124,2,0,13,3,3,1,23,2,4,1,0,0,0,779.625,2.25,0.0,0.04756687473800785,Low Risk
36,0,1,469,1,3,3,5,3,1,46,3,1,6,2,1,3692,9256,1,0,12,3,3,0,12,2,2,11,10,0,7,284.0,2.75,0.0,0.17337140993420394,Low Risk
48,0,2,969,1,2,2,5,4,1,76,4,1,2,2,2,2559,16620,5,0,11,3,3,0,7,4,2,1,0,0,0,319.875,3.25,0.0,0.42019992881856194,Medium Risk
27,0,2,1167,1,4,2,1,1,1,76,3,1,6,3,0,2517,3208,1,0,11,3,2,3,5,2,3,5,3,0,3,419.5,2.25,0.0,0.16479945369123233,Low Risk
29,0,2,1329,1,7,3,1,3,1,82,3,2,0,4,0,6623,4204,1,1,11,3,2,2,6,2,3,6,0,1,0,946.1428571428571,3.0,0.14285714285714285,0.5473782470625967,Medium Risk
48,0,2,715,1,1,3,1,4,1,76,2,5,5,4,2,18265,8733,6,0,12,3,3,0,25,3,4,1,0,0,0,702.5,3.25,0.0,0.027477251100955957,Low Risk
29,0,2,694,1,1,3,1,4,0,87,2,4,5,4,0,16124,3423,3,0,14,3,2,2,9,2,2,7,7,1,7,1612.4,3.0,0.125,0.012591593855738124,Low Risk
34,0,2,1320,1,20,3,5,3,0,89,4,1,6,3,1,2585,21643,0,0,17,3,4,0,2,5,2,1,0,0,0,861.6666666666666,3.5,0.0,0.18066097115296365,Low Risk
44,0,2,1099,2,5,3,2,2,1,88,3,5,3,2,1,18213,8751,7,0,11,3,3,1,26,5,3,22,9,3,10,674.5555555555555,2.5,0.13043478260869565,0.1103103206503676,Low Risk
33,0,2,536,2,10,5,2,4,1,82,4,3,7,3,0,8380,21708,0,1,14,3,4,2,10,3,3,9,8,0,8,761.8181818181819,3.75,0.0,0.05494463297875439,Low Risk
19,0,2,265,1,25,3,1,2,0,57,4,1,6,4,2,2994,21221,1,1,12,3,4,0,1,2,3,1,0,0,1,1497.0,3.5,0.0,0.9055005666629875,High Risk
23,0,2,373,1,1,2,1,4,1,47,3,1,6,3,1,1223,16901,1,0,22,4,4,1,1,2,3,1,0,0,1,611.5,3.5,0.0,0.16990532183259602,Low Risk
25,1,1,599,2,24,1,1,3,1,73,1,1,8,4,2,1118,8040,1,1,14,3,4,0,1,4,3,1,0,1,0,559.0,3.0,0.5,0.938104109132904,High Risk
26,0,2,583,1,4,2,1,3,1,53,3,1,6,4,2,2875,9973,1,1,20,4,2,0,8,2,2,8,5,2,2,319.44444444444446,3.0,0.2222222222222222,0.7428167798745855,High Risk
45,1,2,1449,2,2,3,2,1,0,94,1,5,3,2,2,18824,2493,2,1,16,3,1,0,26,2,3,24,10,1,11,697.1851851851852,1.25,0.04,0.5653242298769215,Medium Risk
55,0,0,177,1,8,1,3,4,1,37,2,4,0,2,0,13577,25592,1,1,15,3,4,1,34,3,3,33,9,15,0,387.9142857142857,3.0,0.4411764705882353,0.9228932150360433,High Risk
21,1,1,251,1,10,2,1,1,0,45,2,1,2,3,2,2625,25308,1,0,20,4,3,0,2,2,1,2,2,2,2,875.0,2.25,0.6666666666666666,0.8395270021992717,High Risk
46,0,2,168,2,4,2,2,4,0,33,2,5,3,2,1,18789,9946,2,0,14,3,3,1,26,2,3,11,4,0,8,695.8888888888889,2.75,0.0,0.025423974882272212,Low Risk
34,0,2,131,2,2,3,2,3,0,86,3,2,7,1,2,4538,6039,0,1,12,3,4,0,4,3,3,3,2,0,2,907.6,2.75,0.0,0.813654204905465,High Risk
51,0,1,237,2,9,3,1,4,1,83,3,5,3,2,0,19847,19196,4,1,24,4,1,1,31,5,2,29,10,11,10,620.21875,2.5,0.36666666666666664,0.41815716592917823,Medium Risk
59,0,2,1429,1,18,4,3,4,1,67,3,3,4,4,2,10512,20002,6,0,12,3,4,0,25,6,2,9,7,5,4,404.3076923076923,3.75,0.5,0.07857133794948752,Low Risk
34,0,1,135,1,19,3,3,3,0,46,3,2,2,2,0,4444,22534,4,0,13,3,3,2,15,2,4,11,8,5,10,277.75,2.75,0.4166666666666667,0.1453700142726711,Low Risk
28,0,1,791,1,1,4,3,4,1,44,3,1,2,3,2,2154,6842,0,1,11,3,3,0,5,2,2,4,2,0,2,359.0,3.25,0.0,0.7245635763793008,High Risk
44,0,2,1199,1,4,2,1,3,1,92,4,5,3,1,0,19190,17477,1,0,14,3,4,2,26,4,2,25,9,14,13,710.7407407407408,3.0,0.5384615384615384,0.027780235495688387,Low Risk
34,0,1,648,0,11,3,1,3,1,56,2,2,1,2,1,4490,21833,4,0,11,3,4,2,14,5,4,10,9,1,8,299.3333333333333,2.75,0.09090909090909091,0.05753086527755342,Low Risk
35,0,2,735,1,6,1,1,3,1,66,3,1,6,3,1,3506,6020,0,1,14,3,4,0,4,3,3,3,2,2,2,701.2,3.25,0.5,0.48889624422197414,Medium Risk
42,0,2,603,1,7,4,3,2,0,78,4,2,6,2,1,2372,5628,6,1,16,3,4,0,18,2,3,1,0,0,0,124.84210526315789,3.0,0.0,0.6490676900484674,High Risk
43,0,2,531,2,4,4,2,4,0,56,2,3,7,4,2,10231,20364,3,0,14,3,4,0,23,3,4,21,7,15,17,426.2916666666667,3.5,0.6818181818181818,0.2265204111419279,Low Risk
36,0,2,429,1,2,4,1,3,0,53,3,2,4,2,2,5410,2323,9,1,11,3,4,0,18,2,3,16,14,5,12,284.7368421052632,3.0,0.29411764705882354,0.6188525247832826,High Risk
44,1,2,621,1,15,3,3,1,0,73,3,3,0,4,1,7978,14075,1,0,11,3,4,1,10,2,3,10,7,0,5,725.2727272727273,3.0,0.0,0.12048409913092081,Low Risk
28,0,1,193,1,2,3,1,4,1,52,2,1,2,4,1,3867,14222,1,1,12,3,2,1,2,2,3,2,2,2,2,1289.0,3.0,0.6666666666666666,0.7654036198856936,High Risk
51,0,1,968,1,6,2,3,2,0,40,2,1,2,3,2,2838,4257,0,0,14,3,2,0,8,6,2,7,0,7,7,315.3333333333333,2.25,0.875,0.48472648992574763,Medium Risk
30,0,0,879,1,9,2,3,3,0,72,3,2,4,3,2,4695,12858,7,1,18,3,3,0,10,3,3,8,4,1,7,426.8181818181818,3.0,0.1111111111111111,0.6220126462722827,High Risk
29,1,2,806,1,7,3,5,2,0,39,3,1,2,3,0,3339,17285,3,1,13,3,1,2,10,2,3,7,7,7,7,303.54545454545456,2.25,0.875,0.6808806522645282,High Risk
28,0,2,640,1,1,3,5,4,1,84,3,1,6,1,2,2080,4732,2,0,11,3,2,0,5,2,2,3,2,1,2,346.6666666666667,2.5,0.25,0.6388555954814474,High Risk
25,0,2,266,1,1,3,3,4,0,40,3,1,6,2,2,2096,18830,1,0,18,3,4,0,2,3,2,2,2,2,1,698.6666666666666,3.25,0.6666666666666666,0.3420409727723568,Medium Risk
32,0,2,604,2,8,3,3,3,1,56,4,2,7,4,1,6209,11693,1,0,15,3,3,2,10,4,4,10,7,0,8,564.4545454545455,3.5,0.0,0.027722079118044623,Low Risk
45,0,1,364,1,25,3,3,2,0,83,3,5,3,2,2,18061,13035,3,0,22,4,3,0,22,4,3,0,0,0,0,785.2608695652174,2.5,0.0,0.0920801142798535,Low Risk
39,0,2,412,1,13,4,3,3,0,94,2,4,3,2,0,17123,17334,6,1,13,3,4,2,21,4,3,19,9,15,2,778.3181818181819,2.75,0.75,0.8087466693753959,High Risk
58,0,2,848,1,23,4,1,1,1,88,3,1,6,3,0,2372,26076,1,0,12,3,4,2,2,3,3,2,2,2,2,790.6666666666666,2.75,0.6666666666666666,0.24406853211191076,Low Risk
32,1,2,1089,1,7,2,1,4,1,79,3,2,2,3,1,4883,22845,1,0,18,3,1,1,10,3,3,10,4,1,1,443.90909090909093,2.75,0.09090909090909091,0.15934494789070103,Low Risk
39,1,2,360,1,23,3,3,3,1,93,3,1,6,1,2,3904,22154,0,0,13,3,1,0,6,2,3,5,2,0,3,557.7142857142857,2.0,0.0,0.7061987223058231,High Risk
30,0,2,1138,1,6,3,5,1,0,48,2,2,2,4,1,4627,23631,0,0,12,3,1,1,10,6,3,9,2,6,7,420.6363636363636,2.0,0.6,0.4107234332676764,Medium Risk
36,0,2,325,1,10,4,5,4,0,63,3,3,0,3,1,7094,5747,3,0,12,3,1,0,10,0,3,7,7,1,7,644.9090909090909,2.75,0.125,0.17406549281527886,Low Risk
46,0,2,991,0,1,2,1,4,0,44,3,1,1,1,2,3423,22957,6,0,12,3,3,0,10,3,4,7,6,5,7,311.1818181818182,2.75,0.625,0.17355291440478685,Low Risk
28,0,0,1476,1,1,3,1,3,0,55,1,2,2,4,1,6674,16392,0,0,11,3,1,3,10,6,3,9,8,7,5,606.7272727272727,2.25,0.7,0.08470455001982671,Low Risk
50,0,2,1322,1,28,3,1,4,0,43,3,4,5,1,1,16880,22422,4,1,11,3,2,0,25,2,3,3,2,1,2,649.2307692307693,2.5,0.25,0.2706992601977284,Low Risk
40,1,2,299,2,25,4,2,4,1,57,2,3,7,2,2,9094,17235,2,1,12,3,3,0,9,2,3,5,4,1,0,909.4,2.75,0.16666666666666666,0.9161821546518941,High Risk
52,1,2,1030,2,5,3,1,2,1,64,3,3,7,2,2,8446,21534,9,1,19,3,3,0,10,2,2,8,7,7,7,767.8181818181819,2.5,0.7777777777777778,0.8942831769611674,High Risk
30,0,2,634,1,17,4,3,2,0,95,3,3,3,1,1,11916,25927,1,1,23,4,4,2,9,2,3,9,1,0,8,1191.6,2.5,0.0,0.5179410488015078,Medium Risk
39,0,2,524,1,18,2,1,1,1,32,3,2,4,3,2,4534,13352,0,0,11,3,1,0,9,6,3,8,7,1,7,453.4,2.0,0.1111111111111111,0.28449320022417657,Low Risk
31,0,0,587,2,2,4,1,4,0,57,3,3,7,3,0,9852,8935,1,1,19,3,1,1,10,5,2,10,8,9,6,895.6363636363636,2.75,0.8181818181818182,0.23493858593416694,Low Risk
41,0,0,256,2,10,2,3,3,1,40,1,2,7,2,2,6151,22074,1,0,13,3,1,0,19,4,3,19,2,11,9,307.55,1.75,0.55,0.9493572316954194,High Risk
31,1,1,1060,2,1,3,1,4,0,54,3,1,8,2,2,2302,8319,1,1,11,3,1,0,3,2,4,3,2,2,2,575.5,2.5,0.5,0.7854485119433919,High Risk
44,1,2,935,1,3,3,1,1,1,89,3,1,2,1,1,2362,14669,4,0,12,3,3,0,10,4,4,3,2,1,2,214.72727272727272,2.0,0.25,0.4526259152908903,Medium Risk
42,0,0,495,1,2,1,1,3,1,37,3,4,3,3,1,17861,26582,0,1,13,3,4,0,21,3,2,20,8,2,10,811.8636363636364,3.25,0.09523809523809523,0.09040718305741367,Low Risk
55,0,2,282,1,2,2,3,4,0,58,1,5,3,3,1,19187,6992,4,0,14,3,4,1,23,5,3,19,9,9,11,799.4583333333334,3.0,0.45,0.030030379543198076,Low Risk
56,0,2,206,0,8,4,1,4,1,99,3,5,3,2,2,19717,4022,6,0,14,3,1,0,36,4,3,7,3,7,7,532.8918918918919,2.5,0.875,0.028643464072321313,Low Risk
40,0,0,458,1,16,2,1,3,1,74,3,1,6,3,0,3544,8532,9,0,16,3,2,1,6,0,3,4,2,0,0,506.2857142857143,2.75,0.0,0.4909827482406682,Medium Risk
34,0,2,943,1,9,3,1,4,1,86,3,3,0,4,0,8500,5494,0,0,11,3,4,1,10,0,2,9,7,1,6,772.7272727272727,3.75,0.1,0.027940626859660825,Low Risk
40,0,2,523,1,2,3,1,3,1,98,3,2,6,4,2,4661,22455,1,0,13,3,3,0,9,4,3,9,8,8,8,466.1,3.25,0.8,0.11987620954656956,Low Risk
41,0,1,1018,2,1,3,2,3,0,66,3,2,7,1,0,4103,4297,0,0,17,3,4,1,10,2,3,9,3,1,7,373.0,2.75,0.1,0.0694189552479828,Low Risk
35,0,1,482,1,4,4,1,3,1,87,3,2,6,3,2,4249,2690,1,1,11,3,2,0,9,3,3,9,6,1,1,424.9,2.75,0.1,0.6798427930444745,High Risk
51,0,2,770,0,5,3,1,3,1,84,3,4,3,2,0,14026,17588,1,1,11,3,2,1,33,2,3,33,9,0,10,412.52941176470586,2.5,0.0,0.1463682937390672,Low Risk
38,0,2,1009,2,2,2,1,2,0,31,3,2,7,1,0,6893,19461,3,0,15,3,4,1,11,3,3,7,7,1,7,574.4166666666666,2.5,0.125,0.0730366884015379,Low Risk
34,0,2,507,2,15,2,3,3,0,66,3,2,7,1,2,6125,23553,1,0,12,3,4,0,10,6,4,10,8,9,6,556.8181818181819,2.75,0.8181818181818182,0.4656194619115877,Medium Risk
25,0,2,882,1,19,1,3,4,1,67,3,1,2,4,1,3669,9075,3,0,11,3,3,3,7,6,2,3,2,1,2,458.625,3.5,0.25,0.1438790184090602,Low Risk
58,1,2,601,1,7,4,3,3,0,53,2,3,4,1,1,10008,12023,7,1,14,3,4,0,31,0,2,10,9,5,9,312.75,2.5,0.45454545454545453,0.5860736128591181,Medium Risk
40,0,2,329,1,1,4,1,2,1,88,3,1,2,2,1,2387,6762,3,0,22,4,3,1,7,3,3,4,2,0,3,298.375,2.5,0.0,0.26397290250704025,Low Risk
36,0,1,607,2,7,3,2,1,0,83,4,2,7,1,1,4639,2261,2,0,16,3,4,1,17,2,2,15,7,6,13,257.72222222222223,2.5,0.375,0.2756850462910531,Low Risk
48,0,2,855,1,4,3,1,4,1,54,3,3,4,4,2,7898,18706,1,0,11,3,3,0,11,2,3,10,9,0,8,658.1666666666666,3.5,0.0,0.027824044842571855,Low Risk
27,0,2,1291,2,11,3,3,3,0,98,4,1,8,4,1,2534,6527,8,0,14,3,2,1,5,4,3,1,0,0,0,422.3333333333333,3.25,0.0,0.32315573407485504,Medium Risk
51,0,2,1405,1,11,2,5,4,0,82,2,4,4,2,2,13142,24439,3,0,16,3,2,0,29,1,2,5,2,0,3,438.06666666666666,2.5,0.0,0.12531123384197146,Low Risk
18,0,0,1124,1,1,3,1,4,0,97,3,1,2,4,2,1611,19305,1,0,15,3,3,0,0,5,4,0,0,0,0,1611.0,3.5,0.0,0.25004438779491855,Low Risk
35,0,2,817,1,1,3,3,4,0,60,2,2,2,4,1,5363,10846,0,0,12,3,2,1,10,0,3,9,7,0,0,487.54545454545456,3.0,0.0,0.1357075997929431,Low Risk
27,0,1,793,2,2,1,1,4,1,43,1,2,7,4,2,5071,20392,3,0,20,4,2,0,8,3,3,6,2,0,0,563.4444444444445,2.75,0.0,0.5668644296269095,Medium Risk
55,1,2,267,2,13,4,2,1,1,85,4,4,7,3,2,13695,9277,6,1,17,3,3,0,24,2,2,19,7,3,8,547.8,2.75,0.15,0.7527646340064201,High Risk
56,0,2,1369,1,23,3,1,4,1,68,3,4,4,2,1,13402,18235,4,1,12,3,1,1,33,0,3,19,16,15,9,394.1764705882353,2.5,0.75,0.5728222300686215,Medium Risk
34,0,0,999,1,26,1,5,1,0,92,2,1,6,3,0,2029,15891,1,0,20,4,3,3,5,2,3,5,4,0,0,338.1666666666667,2.25,0.0,0.3611316825383816,Medium Risk
40,0,2,1202,1,2,1,3,2,0,89,4,2,0,3,0,6377,13888,5,0,20,4,2,3,15,0,3,12,11,11,8,398.5625,2.75,0.8461538461538461,0.11819521250697744,Low Risk
34,0,2,285,1,29,3,3,2,1,86,3,2,2,3,1,5429,17491,4,0,13,3,1,2,10,1,3,8,7,7,7,493.54545454545456,2.25,0.7777777777777778,0.6487065182755549,High Risk
31,1,1,703,2,2,3,1,3,0,90,2,1,8,4,2,2785,11882,7,0,14,3,3,0,3,3,4,1,0,0,0,696.25,3.0,0.0,0.5814042352637334,Medium Risk
35,1,1,662,2,18,4,2,4,0,67,3,2,7,3,1,4614,23288,0,1,18,3,3,1,5,0,2,4,2,3,2,769.0,3.25,0.6,0.7049874081315964,High Risk
38,0,1,693,1,7,3,1,4,1,57,4,1,6,3,0,2610,15748,1,0,11,3,4,3,4,2,3,4,2,0,3,522.0,3.75,0.0,0.03338171654161598,Low Risk
34,0,2,404,1,2,4,5,3,0,98,3,2,0,4,2,6687,6163,1,0,11,3,4,0,14,2,4,14,11,4,11,445.8,3.5,0.26666666666666666,0.06921103813467405,Low Risk
28,0,2,736,2,26,3,1,3,1,48,2,2,7,1,1,4724,24232,1,0,11,3,3,1,5,0,3,5,3,0,4,787.3333333333334,2.25,0.0,0.7642268702737591,High Risk
31,1,2,330,1,22,4,3,4,1,98,3,2,4,3,1,6179,21057,1,1,15,3,4,2,10,3,2,10,2,6,7,561.7272727272727,3.5,0.5454545454545454,0.655504775198202,High Risk
39,0,2,1498,2,21,4,1,1,1,44,2,2,7,4,1,6120,3567,3,1,12,3,4,2,8,2,4,5,4,1,4,680.0,2.75,0.16666666666666666,0.696226917964025,High Risk
51,0,1,541,2,2,3,2,2,1,52,3,3,7,2,1,10596,15395,2,0,11,3,2,0,14,5,3,4,2,3,2,706.4,2.25,0.6,0.23920144772385912,Low Risk
41,0,1,1200,1,22,3,1,4,0,75,3,2,6,4,0,5467,13953,3,1,14,3,1,2,12,4,2,6,2,3,3,420.53846153846155,3.0,0.42857142857142855,0.2630059911503567,Low Risk
37,0,2,1439,1,4,1,1,3,1,54,3,1,6,3,1,2996,5182,7,1,15,3,4,0,8,2,3,6,4,1,3,332.8888888888889,3.25,0.14285714285714285,0.5881978262593102,Medium Risk
33,0,1,1111,2,5,1,1,2,1,61,3,2,7,4,1,9998,19293,6,0,13,3,1,0,8,2,4,5,4,1,2,1110.888888888889,2.5,0.16666666666666666,0.36596496664101796,Medium Risk
32,0,2,499,2,2,1,2,3,1,36,3,2,7,2,1,4078,20497,0,1,13,3,1,3,4,3,2,3,2,1,2,815.6,2.25,0.25,0.7761882689329765,High Risk
39,0,0,1485,1,25,2,1,3,1,71,3,3,0,3,1,10920,3449,3,0,21,4,2,1,13,2,3,6,4,0,5,780.0,2.75,0.0,0.07899724885641106,Low Risk
25,0,2,1372,2,18,1,1,1,1,93,4,2,7,3,1,6232,12477,2,0,11,3,2,0,6,3,2,3,2,1,2,890.2857142857143,2.5,0.25,0.5313933568716952,Medium Risk
52,0,1,322,1,28,2,3,4,0,59,4,4,4,3,1,13247,9731,2,1,11,3,2,1,24,3,2,5,3,0,2,529.88,3.25,0.0,0.1527994224466131,Low Risk
43,0,2,930,1,6,3,3,1,0,73,2,2,6,3,2,4081,20003,1,1,14,3,1,0,20,3,1,20,7,1,8,194.33333333333334,1.75,0.047619047619047616,0.894187670751919,High Risk
27,0,2,205,2,10,3,2,4,0,98,2,2,7,4,1,5769,7100,1,1,11,3,4,0,6,3,3,6,2,4,4,824.1428571428571,3.5,0.5714285714285714,0.6930711297362847,High Risk
27,1,2,135,1,17,4,1,4,0,51,3,1,6,3,2,2394,25681,1,1,13,3,4,0,8,2,3,8,2,7,7,266.0,3.5,0.7777777777777778,0.7860640960493396,High Risk
26,0,2,683,1,2,1,3,1,1,36,2,1,6,4,2,3904,4050,0,0,12,3,4,0,5,2,3,4,3,1,1,650.6666666666666,2.75,0.2,0.5466313436231728,Medium Risk
42,0,2,1147,0,10,3,0,3,0,31,3,4,3,1,1,16799,16616,0,0,14,3,3,1,21,5,3,20,7,0,9,763.5909090909091,2.5,0.0,0.008737251818557433,Low Risk
52,0,2,258,1,8,4,4,3,0,54,3,1,2,1,1,2950,17363,9,0,13,3,3,0,12,2,1,5,4,0,4,226.92307692307693,2.5,0.0,0.658425784265391,High Risk
37,0,2,1462,1,11,3,3,1,0,94,3,1,2,3,2,3629,19106,4,0,18,3,1,0,8,6,3,3,2,0,2,403.22222222222223,2.0,0.0,0.39043385178720935,Medium Risk
35,0,1,200,1,18,2,1,3,1,60,3,3,4,4,2,9362,19944,2,0,11,3,3,0,10,2,3,2,2,2,2,851.0909090909091,3.25,0.6666666666666666,0.23561028077218238,Low Risk
25,0,2,949,1,1,3,5,1,1,81,3,1,2,4,1,3229,4910,4,0,11,3,2,1,7,2,2,3,2,0,2,403.625,2.5,0.0,0.5576989610696802,Medium Risk
26,0,2,652,1,7,3,4,3,1,100,4,1,2,1,2,3578,23577,0,0,12,3,4,0,8,2,3,7,7,0,7,397.55555555555554,3.0,0.0,0.21706622360153127,Low Risk
29,0,2,332,0,17,3,4,2,1,51,2,3,1,1,2,7988,9769,1,0,13,3,1,0,10,3,2,10,9,0,9,726.1818181818181,1.5,0.0,0.45086231481994143,Medium Risk
49,1,1,1475,1,28,2,1,1,1,97,2,2,2,1,2,4284,22710,3,0,20,4,1,0,20,2,3,4,3,1,3,204.0,1.25,0.2,0.7750211994585926,High Risk
29,1,1,337,1,14,1,4,3,0,84,3,3,0,4,2,7553,22930,0,1,12,3,1,0,9,1,3,8,7,7,7,755.3,2.75,0.7777777777777778,0.7398736452448006,High Risk
54,0,2,971,1,1,3,3,4,0,54,3,4,5,4,2,17328,5652,6,0,19,3,4,0,29,3,2,20,7,12,7,577.6,3.75,0.5714285714285714,0.0834161708911017,Low Risk
58,0,2,1055,1,1,3,3,4,0,76,3,5,5,1,1,19701,22456,3,1,21,4,3,1,32,3,3,9,8,1,5,597.0,2.75,0.1,0.020424942580418232,Low Risk
55,0,2,1136,1,1,4,3,2,1,81,4,4,5,4,0,14732,12414,2,0,13,3,4,2,31,4,4,7,7,0,0,460.375,3.5,0.0,0.0024613054339262647,Low Risk
36,0,2,1174,2,3,4,2,1,0,99,3,2,7,2,2,9278,20763,3,1,16,3,4,0,15,3,3,5,4,0,1,579.875,2.5,0.0,0.6807471914339581,High Risk
31,1,1,667,2,1,4,1,2,0,50,1,1,8,3,2,1359,16154,1,0,12,3,2,0,1,3,3,1,0,0,0,679.5,2.0,0.0,0.8054004141798378,High Risk
30,0,2,855,2,7,4,2,4,0,73,3,2,7,1,0,4779,12761,7,0,14,3,2,2,8,3,3,3,2,0,2,531.0,2.5,0.0,0.2730402835819308,Low Risk
31,0,2,182,1,8,5,1,1,0,93,3,4,5,2,2,16422,8847,3,0,11,3,3,0,9,3,4,3,2,1,0,1642.2,2.25,0.25,0.33934362772562215,Medium Risk
34,0,1,560,1,1,4,4,4,1,91,3,1,6,1,0,2996,20284,5,0,14,3,3,2,10,2,3,4,3,1,3,272.3636363636364,2.75,0.2,0.1891421822506598,Low Risk
31,1,2,202,1,8,3,1,1,0,34,2,1,6,2,2,1261,22262,1,0,12,3,3,0,1,3,4,1,0,0,0,630.5,2.0,0.0,0.774164280539568,High Risk
27,0,2,1377,1,11,1,1,2,1,91,3,1,2,1,1,2099,7679,0,0,14,3,2,0,6,3,4,5,0,1,4,299.85714285714283,2.0,0.16666666666666666,0.41909604516500143,Medium Risk
36,0,2,172,1,4,4,1,1,1,37,2,2,2,4,2,5810,22604,1,0,16,3,3,0,10,2,2,10,4,1,8,528.1818181818181,2.5,0.09090909090909091,0.4310462444955502,Medium Risk
36,0,2,329,2,16,4,2,3,0,98,2,2,7,1,1,5647,13494,4,0,13,3,1,2,11,3,2,3,2,0,2,470.5833333333333,1.75,0.0,0.6228197583138162,High Risk
47,0,2,465,1,1,3,5,1,1,74,3,1,6,4,1,3420,10205,7,0,12,3,3,1,17,2,2,6,5,1,2,190.0,2.75,0.14285714285714285,0.46948623108070864,Medium Risk
25,1,2,383,2,9,2,1,1,1,68,2,1,8,1,1,4400,15182,3,0,12,3,1,0,6,2,3,3,2,2,2,628.5714285714286,1.25,0.5,0.9112764379001319,High Risk
37,0,0,1413,1,5,2,5,3,1,84,4,1,2,3,2,3500,25470,0,0,14,3,1,0,7,2,1,6,5,1,3,437.5,2.75,0.14285714285714285,0.322872145333586,Medium Risk
56,0,2,1255,1,1,2,1,1,0,90,3,1,6,1,1,2066,10494,2,0,22,4,4,1,5,3,4,3,2,1,0,344.3333333333333,2.25,0.25,0.1797029663675523,Low Risk
47,0,2,359,1,2,4,3,1,0,82,3,4,5,3,1,17169,26703,3,0,19,3,2,2,26,2,4,20,17,5,6,635.8888888888889,2.25,0.23809523809523808,0.02267998137592676,Low Risk
24,0,2,1476,2,4,1,3,4,0,42,3,2,7,3,1,4162,15211,1,1,12,3,3,2,5,3,3,5,4,0,3,693.6666666666666,3.25,0.0,0.3704723616931499,Medium Risk
32,0,2,601,2,7,5,2,4,1,97,3,2,7,4,1,9204,23343,4,0,12,3,3,1,7,3,2,4,3,0,3,1150.5,3.5,0.0,0.18965246024298266,Low Risk
34,0,2,401,1,1,3,1,4,0,86,2,1,2,2,1,3294,3708,5,0,17,3,1,1,7,2,2,5,4,0,2,411.75,2.25,0.0,0.35326919708866505,Medium Risk
41,0,2,1283,1,5,5,3,2,1,90,4,1,6,3,1,2127,5561,2,1,12,3,1,0,7,5,2,4,2,0,3,265.875,2.5,0.0,0.5590866212253077,Medium Risk
40,0,0,663,1,9,4,4,3,1,81,3,2,2,3,0,3975,23099,3,0,11,3,3,2,11,2,4,8,7,0,7,331.25,3.0,0.0,0.05801766275712789,Low Risk
31,0,2,326,2,8,2,1,1,1,31,3,3,7,4,0,10793,8386,1,0,18,3,1,1,13,5,3,13,7,9,9,770.9285714285714,2.25,0.6428571428571429,0.16242615687264328,Low Risk
46,1,2,377,2,9,3,2,1,1,52,3,3,7,4,0,10096,15986,4,0,11,3,1,1,28,1,4,7,7,4,3,348.13793103448273,2.25,0.5,0.1918364411718163,Low Risk
39,1,0,592,1,2,3,1,1,0,54,2,1,2,1,2,3646,17181,2,1,23,4,2,0,11,2,4,1,0,0,0,303.8333333333333,1.5,0.0,0.8979206414694649,High Risk
31,1,1,1445,1,1,5,1,3,0,100,4,3,4,2,2,7446,8931,1,0,11,3,1,0,10,2,3,10,8,4,7,676.9090909090909,2.5,0.36363636363636365,0.10165370574661318,Low Risk
45,0,2,1038,1,20,3,3,2,1,95,1,3,0,1,0,10851,19863,2,1,18,3,2,1,24,2,3,7,7,0,7,434.04,1.5,0.0,0.45844601262917417,Medium Risk
31,0,2,1398,0,8,2,3,4,0,96,4,1,1,2,2,2109,24609,9,0,18,3,4,0,8,3,3,3,2,0,2,234.33333333333334,3.5,0.0,0.18085789480490344,Low Risk
31,1,1,523,1,2,3,1,2,1,94,3,1,2,4,1,3722,21081,6,1,13,3,3,1,7,2,1,2,2,2,2,465.25,3.0,0.6666666666666666,0.8007289933962539,High Risk
